station identifier,date,observation type,observation value,TMAX_F
AGE00135039,18640722,TMAX,270,518.0
AGE00135039,18640722,TMIN,230,446.0
AGE00135039,18640722,PRCP,0,32.0
USC00047738,18640722,PRCP,0,32.0
USC00047738,18640722,WT03,1,33.8
NLM00006235,18640722,PRCP,0,32.0
ASN00026020,18640722,PRCP,0,32.0
GME00125218,18640722,TMAX,251,483.8
GME00125218,18640722,TMIN,134,273.20000000000005
GME00125218,18640722,PRCP,134,273.20000000000005
GME00125218,18640722,SNWD,0,32.0
NLE00100499,18640722,PRCP,0,32.0
EZE00100082,18640722,TMAX,266,510.8
EZE00100082,18640722,TMIN,133,271.4
EZE00100082,18640722,PRCP,1,33.8
ITE00100554,18640722,TMAX,308,586.4
ITE00100554,18640722,TMIN,181,357.8
ITE00100554,18640722,PRCP,0,32.0
USC00361920,18640722,PRCP,0,32.0
ASN00056002,18640722,PRCP,0,32.0
ASN00066062,18640722,TMAX,156,312.8
ASN00066062,18640722,TMIN,97,206.6
ASN00066062,18640722,PRCP,0,32.0
ASN00023000,18640722,PRCP,10,50.0
ASN00072001,18640722,PRCP,0,32.0
SW000010537,18640722,PRCP,0,32.0
AU000005901,18640722,TMAX,208,406.40000000000003
AU000005901,18640722,TMIN,169,336.2
GM000004204,18640722,TMAX,240,464.0
GM000004204,18640722,TMIN,104,219.20000000000002
GM000004204,18640722,PRCP,1,33.8
UK000047811,18640722,TMAX,189,372.2
UK000047811,18640722,TMIN,102,215.6
UK000047811,18640722,PRCP,89,192.20000000000002
HR000142360,18640722,PRCP,95,203.0
GM000010962,18640722,PRCP,130,266.0
ASN00084016,18640722,PRCP,89,192.20000000000002
ITE00100552,18640722,PRCP,0,32.0
ITE00100553,18640722,PRCP,0,32.0
ITE00105250,18640722,PRCP,0,32.0
ASN00090015,18640722,TMAX,139,282.20000000000005
ASN00090015,18640722,TMIN,94,201.20000000000002
UK000056225,18640722,TMAX,236,456.8
UK000056225,18640722,TMIN,120,248.0
UK000056225,18640722,PRCP,0,32.0
ASN00026026,18640722,PRCP,15,59.0
ASN00089049,18640722,PRCP,0,32.0
SZ000006717,18640722,TMAX,88,190.4
SZ000006717,18640722,TMIN,55,131.0
ITE00100550,18640723,TMAX,318,604.4
ITE00100550,18640723,TMIN,185,365.0
ITE00100550,18640723,PRCP,10,50.0
USC00064757,18640723,PRCP,0,32.0
SF000208660,18640723,PRCP,0,32.0
ASN00089000,18640723,PRCP,0,32.0
SWE00100003,18640723,PRCP,0,32.0
ASN00086071,18640723,TMAX,162,323.6
ASN00086071,18640723,TMIN,77,170.6
ASN00086071,18640723,PRCP,0,32.0
USP00CA0003,18640723,PRCP,0,32.0
USC00189674,18640723,PRCP,0,32.0
CA006158350,18640723,TMAX,278,532.4000000000001
CA006158350,18640723,TMIN,106,222.8
CA006158350,18640723,PRCP,0,32.0
CA006158350,18640723,SNOW,0,32.0
HRE00105189,18640723,PRCP,0,32.0
ASN00067054,18640723,PRCP,0,32.0
ASN00081003,18640723,PRCP,20,68.0
ASN00078037,18640723,PRCP,0,32.0
ASN00070037,18640723,PRCP,0,32.0
EIE00101859,18640723,TMAX,211,411.8
EIE00101859,18640723,TMIN,94,201.20000000000002
EIE00101859,18640723,PRCP,0,32.0
ASN00040214,18640723,PRCP,0,32.0
BE000006447,18640723,TMAX,241,465.8
BE000006447,18640723,TMIN,145,293.0
AGE00135039,18640723,TMAX,275,527.0
AGE00135039,18640723,TMIN,235,455.0
AGE00135039,18640723,PRCP,0,32.0
USC00047738,18640723,PRCP,53,127.4
USC00047738,18640723,WT03,1,33.8
NLM00006235,18640723,PRCP,0,32.0
ASN00026020,18640723,PRCP,74,165.20000000000002
GME00125218,18640723,TMAX,218,424.40000000000003
GME00125218,18640723,TMIN,156,312.8
GME00125218,18640723,PRCP,0,32.0
GME00125218,18640723,SNWD,0,32.0
NLE00100499,18640723,PRCP,0,32.0
EZE00100082,18640723,TMAX,228,442.40000000000003
EZE00100082,18640723,TMIN,168,334.40000000000003
EZE00100082,18640723,PRCP,0,32.0
ITE00100554,18640723,TMAX,325,617.0
ITE00100554,18640723,TMIN,212,413.6
ITE00100554,18640723,PRCP,0,32.0
USC00361920,18640723,PRCP,0,32.0
ASN00056002,18640723,PRCP,0,32.0
ASN00066062,18640723,TMAX,176,348.8
ASN00066062,18640723,TMIN,77,170.6
ASN00066062,18640723,PRCP,0,32.0
ASN00023000,18640723,PRCP,0,32.0
ASN00072001,18640723,PRCP,23,73.4
SW000010537,18640723,PRCP,2,35.6
AU000005901,18640723,TMAX,210,410.0
AU000005901,18640723,TMIN,153,307.40000000000003
GM000004204,18640723,TMAX,214,417.2
GM000004204,18640723,TMIN,143,289.40000000000003
GM000004204,18640723,PRCP,52,125.60000000000001
UK000047811,18640723,TMAX,187,368.6
UK000047811,18640723,TMIN,94,201.20000000000002
UK000047811,18640723,PRCP,0,32.0
HR000142360,18640723,PRCP,146,294.8
ASN00084016,18640723,PRCP,0,32.0
ITE00100552,18640723,PRCP,0,32.0
ITE00100553,18640723,PRCP,0,32.0
ITE00105250,18640723,PRCP,0,32.0
ASN00090015,18640723,TMAX,139,282.20000000000005
ASN00090015,18640723,TMIN,94,201.20000000000002
UK000056225,18640723,TMAX,245,473.0
UK000056225,18640723,TMIN,93,199.4
UK000056225,18640723,PRCP,0,32.0
ASN00026026,18640723,PRCP,46,114.8
ASN00089049,18640723,PRCP,5,41.0
SZ000006717,18640723,TMAX,88,190.4
SZ000006717,18640723,TMIN,40,104.0
ITE00100550,18640724,TMAX,285,545.0
ITE00100550,18640724,TMIN,200,392.0
ITE00100550,18640724,PRCP,0,32.0
USC00064757,18640724,PRCP,0,32.0
SF000208660,18640724,PRCP,0,32.0
ASN00089000,18640724,PRCP,56,132.8
SWE00100003,18640724,PRCP,0,32.0
ASN00086071,18640724,TMAX,157,314.6
ASN00086071,18640724,TMIN,80,176.0
ASN00086071,18640724,PRCP,0,32.0
USP00CA0003,18640724,PRCP,0,32.0
USC00189674,18640724,PRCP,0,32.0
CA006158350,18640724,TMAX,256,492.8
CA006158350,18640724,TMIN,139,282.20000000000005
CA006158350,18640724,PRCP,0,32.0
CA006158350,18640724,SNOW,0,32.0
HRE00105189,18640724,PRCP,0,32.0
ASN00067054,18640724,PRCP,0,32.0
ASN00081003,18640724,PRCP,0,32.0
ASN00078037,18640724,PRCP,15,59.0
ASN00070037,18640724,PRCP,0,32.0
EIE00101859,18640724,TMAX,206,402.8
EIE00101859,18640724,TMIN,100,212.0
EIE00101859,18640724,PRCP,36,96.8
ASN00040214,18640724,PRCP,0,32.0
BE000006447,18640724,TMAX,215,419.0
BE000006447,18640724,TMIN,133,271.4
AGE00135039,18640724,PRCP,0,32.0
USC00047738,18640724,PRCP,0,32.0
NLM00006235,18640724,PRCP,46,114.8
ASN00026020,18640724,PRCP,119,246.20000000000002
GME00125218,18640724,TMAX,238,460.40000000000003
GME00125218,18640724,TMIN,163,325.40000000000003
GME00125218,18640724,PRCP,0,32.0
GME00125218,18640724,SNWD,0,32.0
NLE00100499,18640724,PRCP,0,32.0
EZE00100082,18640724,TMAX,234,453.2
EZE00100082,18640724,TMIN,162,323.6
EZE00100082,18640724,PRCP,0,32.0
ITE00100554,18640724,TMAX,312,593.6
ITE00100554,18640724,TMIN,199,390.2
ITE00100554,18640724,PRCP,0,32.0
USC00361920,18640724,PRCP,0,32.0
ASN00056002,18640724,PRCP,0,32.0
ASN00066062,18640724,TMAX,177,350.6
ASN00066062,18640724,TMIN,64,147.2
ASN00066062,18640724,PRCP,0,32.0
ASN00023000,18640724,PRCP,0,32.0
ASN00072001,18640724,PRCP,0,32.0
SW000010537,18640724,PRCP,0,32.0
AU000005901,18640724,TMAX,256,492.8
AU000005901,18640724,TMIN,158,316.40000000000003
GM000004204,18640724,TMAX,236,456.8
GM000004204,18640724,TMIN,159,318.2
GM000004204,18640724,PRCP,0,32.0
UK000047811,18640724,TMAX,179,354.2
UK000047811,18640724,TMIN,109,228.20000000000002
UK000047811,18640724,PRCP,0,32.0
HR000142360,18640724,PRCP,0,32.0
GM000010962,18640724,PRCP,165,329.0
ASN00084016,18640724,PRCP,0,32.0
ITE00100552,18640724,PRCP,0,32.0
ITE00100553,18640724,PRCP,0,32.0
ITE00105250,18640724,PRCP,0,32.0
ASN00090015,18640724,TMAX,150,302.0
ASN00090015,18640724,TMIN,106,222.8
UK000056225,18640724,TMAX,223,433.40000000000003
UK000056225,18640724,TMIN,136,276.8
UK000056225,18640724,PRCP,0,32.0
ASN00026026,18640724,PRCP,137,278.6
ASN00089049,18640724,PRCP,0,32.0
SZ000006717,18640724,TMAX,150,302.0
SZ000006717,18640724,TMIN,73,163.4
ITE00100550,18640725,TMAX,291,555.8000000000001
ITE00100550,18640725,TMIN,178,352.40000000000003
ITE00100550,18640725,PRCP,0,32.0
USC00064757,18640725,PRCP,0,32.0
SF000208660,18640725,PRCP,1,33.8
ASN00089000,18640725,PRCP,102,215.6
SWE00100003,18640725,PRCP,0,32.0
ASN00086071,18640725,TMAX,137,278.6
ASN00086071,18640725,TMIN,89,192.20000000000002
ASN00086071,18640725,PRCP,10,50.0
USP00CA0003,18640725,PRCP,0,32.0
USC00189674,18640725,PRCP,157,314.6
CA006158350,18640725,TMAX,228,442.40000000000003
CA006158350,18640725,TMIN,161,321.8
CA006158350,18640725,PRCP,84,183.20000000000002
CA006158350,18640725,SNOW,0,32.0
HRE00105189,18640725,PRCP,24,75.2
ASN00067054,18640725,PRCP,0,32.0
ASN00081003,18640725,PRCP,43,109.4
ASN00078037,18640725,PRCP,15,59.0
ASN00070037,18640725,PRCP,0,32.0
EIE00101859,18640725,TMAX,200,392.0
EIE00101859,18640725,TMIN,106,222.8
EIE00101859,18640725,PRCP,10,50.0
ASN00040214,18640725,PRCP,0,32.0
BE000006447,18640725,TMAX,205,401.0
BE000006447,18640725,TMIN,149,300.2
AGE00135039,18640725,TMAX,270,518.0
AGE00135039,18640725,TMIN,250,482.0
AGE00135039,18640725,PRCP,0,32.0
USC00047738,18640725,PRCP,0,32.0
NLM00006235,18640725,PRCP,17,62.6
ASN00026020,18640725,PRCP,122,251.6
GME00125218,18640725,TMAX,263,505.40000000000003
GME00125218,18640725,TMIN,175,347.0
GME00125218,18640725,PRCP,70,158.0
GME00125218,18640725,SNWD,0,32.0
NLE00100499,18640725,PRCP,68,154.4
EZE00100082,18640725,TMAX,272,521.6
EZE00100082,18640725,TMIN,183,361.40000000000003
EZE00100082,18640725,PRCP,0,32.0
ITE00100554,18640725,TMAX,311,591.8000000000001
ITE00100554,18640725,TMIN,232,449.6
ITE00100554,18640725,PRCP,0,32.0
USC00361920,18640725,PRCP,254,489.2
ASN00056002,18640725,PRCP,0,32.0
ASN00066062,18640725,TMAX,183,361.40000000000003
ASN00066062,18640725,TMIN,84,183.20000000000002
ASN00066062,18640725,PRCP,0,32.0
ASN00023000,18640725,PRCP,76,168.8
ASN00072001,18640725,PRCP,25,77.0
SW000010537,18640725,PRCP,0,32.0
AU000005901,18640725,TMAX,263,505.40000000000003
AU000005901,18640725,TMIN,175,347.0
GM000004204,18640725,TMAX,259,498.2
GM000004204,18640725,TMIN,169,336.2
GM000004204,18640725,PRCP,0,32.0
UK000047811,18640725,TMAX,181,357.8
UK000047811,18640725,TMIN,104,219.20000000000002
UK000047811,18640725,PRCP,0,32.0
HR000142360,18640725,PRCP,0,32.0
ASN00084016,18640725,PRCP,0,32.0
ITE00100552,18640725,PRCP,3,37.4
ITE00100553,18640725,PRCP,0,32.0
ITE00105250,18640725,PRCP,0,32.0
ASN00090015,18640725,TMAX,139,282.20000000000005
ASN00090015,18640725,TMIN,72,161.6
UK000056225,18640725,TMAX,232,449.6
UK000056225,18640725,TMIN,127,260.6
UK000056225,18640725,PRCP,18,64.4
ASN00026026,18640725,PRCP,135,275.0
ASN00089049,18640725,PRCP,38,100.4
SZ000006717,18640725,TMAX,141,285.8
SZ000006717,18640725,TMIN,86,186.8
ITE00100550,18640726,TMAX,288,550.4
ITE00100550,18640726,TMIN,191,375.8
ITE00100550,18640726,PRCP,0,32.0
USC00064757,18640726,PRCP,178,352.40000000000003
SF000208660,18640726,PRCP,0,32.0
ASN00089000,18640726,PRCP,8,46.4
SWE00100003,18640726,PRCP,141,285.8
ASN00086071,18640726,TMAX,123,253.4
ASN00086071,18640726,TMIN,61,141.8
ASN00086071,18640726,PRCP,15,59.0
USP00CA0003,18640726,PRCP,0,32.0
USC00189674,18640726,PRCP,0,32.0
CA006158350,18640726,TMAX,261,501.8
CA006158350,18640726,TMIN,167,332.6
CA006158350,18640726,PRCP,56,132.8
CA006158350,18640726,SNOW,0,32.0
HRE00105189,18640726,PRCP,0,32.0
ASN00067054,18640726,PRCP,0,32.0
ASN00081003,18640726,PRCP,5,41.0
ASN00078037,18640726,PRCP,28,82.4
ASN00070037,18640726,PRCP,71,159.8
EIE00101859,18640726,TMAX,206,402.8
EIE00101859,18640726,TMIN,94,201.20000000000002
EIE00101859,18640726,PRCP,0,32.0
ASN00040214,18640726,PRCP,0,32.0
BE000006447,18640726,TMAX,225,437.0
BE000006447,18640726,TMIN,136,276.8
AGE00135039,18640726,TMAX,340,644.0
AGE00135039,18640726,TMIN,225,437.0
AGE00135039,18640726,PRCP,0,32.0
USC00047738,18640726,PRCP,0,32.0
NLM00006235,18640726,PRCP,0,32.0
ASN00026020,18640726,PRCP,117,242.6
GME00125218,18640726,TMAX,198,388.40000000000003
GME00125218,18640726,TMIN,168,334.40000000000003
GME00125218,18640726,PRCP,0,32.0
GME00125218,18640726,SNWD,0,32.0
NLE00100499,18640726,PRCP,0,32.0
EZE00100082,18640726,TMAX,227,440.6
EZE00100082,18640726,TMIN,168,334.40000000000003
EZE00100082,18640726,PRCP,134,273.20000000000005
ITE00100554,18640726,TMAX,307,584.6
ITE00100554,18640726,TMIN,195,383.0
ITE00100554,18640726,PRCP,0,32.0
USC00361920,18640726,PRCP,0,32.0
ASN00056002,18640726,PRCP,0,32.0
ASN00066062,18640726,TMAX,168,334.40000000000003
ASN00066062,18640726,TMIN,58,136.4
ASN00066062,18640726,PRCP,0,32.0
ASN00023000,18640726,PRCP,81,177.8
ASN00072001,18640726,PRCP,97,206.6
SW000010537,18640726,PRCP,105,221.0
AU000005901,18640726,TMAX,273,523.4000000000001
AU000005901,18640726,TMIN,165,329.0
GM000004204,18640726,TMAX,213,415.40000000000003
GM000004204,18640726,TMIN,141,285.8
GM000004204,18640726,PRCP,220,428.0
UK000047811,18640726,TMAX,174,345.2
UK000047811,18640726,TMIN,104,219.20000000000002
UK000047811,18640726,PRCP,0,32.0
HR000142360,18640726,PRCP,24,75.2
GM000010962,18640726,PRCP,82,179.6
ASN00084016,18640726,PRCP,0,32.0
ITE00100552,18640726,PRCP,0,32.0
ITE00100553,18640726,PRCP,0,32.0
ITE00105250,18640726,PRCP,0,32.0
ASN00090015,18640726,TMAX,144,291.2
ASN00090015,18640726,TMIN,56,132.8
UK000056225,18640726,TMAX,245,473.0
UK000056225,18640726,TMIN,77,170.6
UK000056225,18640726,PRCP,0,32.0
ASN00026026,18640726,PRCP,33,91.4
ASN00089049,18640726,PRCP,51,123.8
SZ000006717,18640726,TMAX,94,201.20000000000002
SZ000006717,18640726,TMIN,59,138.2
ITE00100550,18640727,TMAX,306,582.8000000000001
ITE00100550,18640727,TMIN,200,392.0
ITE00100550,18640727,PRCP,0,32.0
USC00064757,18640727,PRCP,0,32.0
SF000208660,18640727,PRCP,3,37.4
ASN00089000,18640727,PRCP,0,32.0
SWE00100003,18640727,PRCP,95,203.0
ASN00086071,18640727,TMAX,127,260.6
ASN00086071,18640727,TMIN,50,122.0
ASN00086071,18640727,PRCP,0,32.0
USP00CA0003,18640727,PRCP,0,32.0
USC00189674,18640727,PRCP,0,32.0
CA006158350,18640727,TMAX,278,532.4000000000001
CA006158350,18640727,TMIN,150,302.0
CA006158350,18640727,PRCP,0,32.0
CA006158350,18640727,SNOW,0,32.0
HRE00105189,18640727,PRCP,0,32.0
ASN00067054,18640727,PRCP,0,32.0
ASN00081003,18640727,PRCP,0,32.0
ASN00078037,18640727,PRCP,0,32.0
ASN00070037,18640727,PRCP,13,55.400000000000006
EIE00101859,18640727,TMAX,211,411.8
EIE00101859,18640727,TMIN,89,192.20000000000002
EIE00101859,18640727,PRCP,28,82.4
ASN00040214,18640727,PRCP,0,32.0
BE000006447,18640727,TMAX,247,476.6
BE000006447,18640727,TMIN,124,255.20000000000002
AGE00135039,18640727,TMAX,320,608.0
AGE00135039,18640727,TMIN,250,482.0
AGE00135039,18640727,PRCP,0,32.0
USC00047738,18640727,PRCP,0,32.0
NLM00006235,18640727,PRCP,0,32.0
ASN00026020,18640727,PRCP,38,100.4
GME00125218,18640727,TMAX,195,383.0
GME00125218,18640727,TMIN,130,266.0
GME00125218,18640727,PRCP,0,32.0
GME00125218,18640727,SNWD,0,32.0
NLE00100499,18640727,PRCP,0,32.0
EZE00100082,18640727,TMAX,209,408.2
EZE00100082,18640727,TMIN,143,289.40000000000003
EZE00100082,18640727,PRCP,0,32.0
ITE00100554,18640727,TMAX,322,611.6
ITE00100554,18640727,TMIN,202,395.6
ITE00100554,18640727,PRCP,0,32.0
USC00361920,18640727,PRCP,0,32.0
ASN00056002,18640727,PRCP,0,32.0
ASN00066062,18640727,TMAX,151,303.8
ASN00066062,18640727,TMIN,61,141.8
ASN00066062,18640727,PRCP,0,32.0
ASN00023000,18640727,PRCP,3,37.4
ASN00072001,18640727,PRCP,66,150.8
SW000010537,18640727,PRCP,51,123.8
AU000005901,18640727,TMAX,233,451.40000000000003
AU000005901,18640727,TMIN,131,267.8
GM000004204,18640727,TMAX,194,381.2
GM000004204,18640727,TMIN,119,246.20000000000002
GM000004204,18640727,PRCP,6,42.8
UK000047811,18640727,TMAX,187,368.6
UK000047811,18640727,TMIN,112,233.6
UK000047811,18640727,PRCP,0,32.0
HR000142360,18640727,PRCP,0,32.0
ASN00084016,18640727,PRCP,0,32.0
ITE00100552,18640727,PRCP,0,32.0
ITE00100553,18640727,PRCP,0,32.0
ITE00105250,18640727,PRCP,0,32.0
ASN00090015,18640727,TMAX,150,302.0
UK000056225,18640727,TMAX,229,444.2
UK000056225,18640727,TMIN,139,282.20000000000005
UK000056225,18640727,PRCP,0,32.0
ASN00026026,18640727,PRCP,8,46.4
ASN00089049,18640727,PRCP,8,46.4
SZ000006717,18640727,TMAX,125,257.0
SZ000006717,18640727,TMIN,49,120.2
ITE00100550,18640728,TMAX,310,590.0
ITE00100550,18640728,TMIN,188,370.40000000000003
ITE00100550,18640728,PRCP,0,32.0
USC00064757,18640728,PRCP,0,32.0
SF000208660,18640728,PRCP,0,32.0
ASN00089000,18640728,PRCP,0,32.0
SWE00100003,18640728,PRCP,0,32.0
ASN00086071,18640728,TMAX,141,285.8
ASN00086071,18640728,TMIN,47,116.60000000000001
ASN00086071,18640728,PRCP,10,50.0
USP00CA0003,18640728,PRCP,0,32.0
USC00189674,18640728,PRCP,0,32.0
CA006158350,18640728,TMAX,311,591.8000000000001
CA006158350,18640728,TMIN,161,321.8
CA006158350,18640728,PRCP,3,37.4
CA006158350,18640728,SNOW,0,32.0
HRE00105189,18640728,PRCP,0,32.0
ASN00067054,18640728,PRCP,0,32.0
ASN00081003,18640728,PRCP,0,32.0
ASN00078037,18640728,PRCP,0,32.0
ASN00070037,18640728,PRCP,0,32.0
EIE00101859,18640728,TMAX,228,442.40000000000003
EIE00101859,18640728,TMIN,100,212.0
EIE00101859,18640728,PRCP,13,55.400000000000006
ASN00040214,18640728,PRCP,0,32.0
BE000006447,18640728,TMAX,254,489.2
BE000006447,18640728,TMIN,142,287.6
AGE00135039,18640728,TMAX,300,572.0
AGE00135039,18640728,TMIN,270,518.0
AGE00135039,18640728,PRCP,0,32.0
USC00047738,18640728,PRCP,3,37.4
NLM00006235,18640728,PRCP,0,32.0
ASN00026020,18640728,PRCP,8,46.4
GME00125218,18640728,TMAX,228,442.40000000000003
GME00125218,18640728,TMIN,113,235.4
GME00125218,18640728,PRCP,0,32.0
GME00125218,18640728,SNWD,0,32.0
NLE00100499,18640728,PRCP,8,46.4
EZE00100082,18640728,TMAX,233,451.40000000000003
EZE00100082,18640728,TMIN,113,235.4
EZE00100082,18640728,PRCP,0,32.0
ITE00100554,18640728,TMAX,316,600.8000000000001
ITE00100554,18640728,TMIN,207,404.6
ITE00100554,18640728,PRCP,0,32.0
USC00361920,18640728,PRCP,0,32.0
ASN00056002,18640728,PRCP,0,32.0
ASN00066062,18640728,TMAX,146,294.8
ASN00066062,18640728,TMIN,49,120.2
ASN00066062,18640728,PRCP,0,32.0
ASN00023000,18640728,PRCP,0,32.0
ASN00072001,18640728,PRCP,0,32.0
SW000010537,18640728,PRCP,0,32.0
AU000005901,18640728,TMAX,246,474.8
AU000005901,18640728,TMIN,141,285.8
GM000004204,18640728,TMAX,229,444.2
GM000004204,18640728,TMIN,88,190.4
GM000004204,18640728,PRCP,1,33.8
UK000047811,18640728,TMAX,194,381.2
UK000047811,18640728,TMIN,112,233.6
UK000047811,18640728,PRCP,9,48.2
HR000142360,18640728,PRCP,0,32.0
ASN00084016,18640728,PRCP,152,305.6
ITE00100552,18640728,PRCP,0,32.0
ITE00100553,18640728,PRCP,0,32.0
ITE00105250,18640728,PRCP,0,32.0
ASN00090015,18640728,TMAX,133,271.4
UK000056225,18640728,TMAX,234,453.2
UK000056225,18640728,TMIN,103,217.4
UK000056225,18640728,PRCP,8,46.4
ASN00026026,18640728,PRCP,0,32.0
ASN00089049,18640728,PRCP,0,32.0
SZ000006717,18640728,TMAX,162,323.6
SZ000006717,18640728,TMIN,84,183.20000000000002
ITE00100550,18640729,TMAX,295,563.0
ITE00100550,18640729,TMIN,200,392.0
ITE00100550,18640729,PRCP,0,32.0
USC00064757,18640729,PRCP,0,32.0
SF000208660,18640729,PRCP,0,32.0
ASN00089000,18640729,PRCP,0,32.0
SWE00100003,18640729,PRCP,0,32.0
ASN00086071,18640729,TMAX,129,264.20000000000005
ASN00086071,18640729,TMIN,67,152.60000000000002
ASN00086071,18640729,PRCP,20,68.0
USP00CA0003,18640729,PRCP,0,32.0
USC00189674,18640729,PRCP,0,32.0
CA006158350,18640729,TMAX,267,512.6
CA006158350,18640729,TMIN,189,372.2
CA006158350,18640729,PRCP,0,32.0
CA006158350,18640729,SNOW,0,32.0
HRE00105189,18640729,PRCP,0,32.0
ASN00067054,18640729,PRCP,0,32.0
ASN00081003,18640729,PRCP,8,46.4
ASN00078037,18640729,PRCP,0,32.0
ASN00070037,18640729,PRCP,0,32.0
EIE00101859,18640729,TMAX,211,411.8
EIE00101859,18640729,TMIN,106,222.8
EIE00101859,18640729,PRCP,173,343.40000000000003
ASN00040214,18640729,PRCP,30,86.0
BE000006447,18640729,TMAX,239,462.2
BE000006447,18640729,TMIN,133,271.4
AGE00135039,18640729,TMAX,300,572.0
AGE00135039,18640729,TMIN,250,482.0
AGE00135039,18640729,PRCP,0,32.0
USC00047738,18640729,PRCP,0,32.0
NLM00006235,18640729,PRCP,0,32.0
ASN00026020,18640729,PRCP,58,136.4
GME00125218,18640729,TMAX,255,491.0
GME00125218,18640729,TMIN,136,276.8
GME00125218,18640729,PRCP,2,35.6
GME00125218,18640729,SNWD,0,32.0
NLE00100499,18640729,PRCP,0,32.0
EZE00100082,18640729,TMAX,260,500.0
EZE00100082,18640729,TMIN,147,296.6
EZE00100082,18640729,PRCP,6,42.8
ITE00100554,18640729,TMAX,330,626.0
ITE00100554,18640729,TMIN,182,359.6
ITE00100554,18640729,PRCP,5,41.0
USC00361920,18640729,PRCP,0,32.0
ASN00056002,18640729,PRCP,0,32.0
ASN00066062,18640729,TMAX,159,318.2
ASN00066062,18640729,TMIN,46,114.8
ASN00066062,18640729,PRCP,0,32.0
ASN00023000,18640729,PRCP,36,96.8
ASN00072001,18640729,PRCP,0,32.0
SW000010537,18640729,PRCP,0,32.0
AU000005901,18640729,TMAX,278,532.4000000000001
AU000005901,18640729,TMIN,176,348.8
GM000004204,18640729,TMAX,259,498.2
GM000004204,18640729,TMIN,110,230.0
GM000004204,18640729,PRCP,0,32.0
UK000047811,18640729,TMAX,203,397.40000000000003
UK000047811,18640729,TMIN,104,219.20000000000002
UK000047811,18640729,PRCP,39,102.2
HR000142360,18640729,PRCP,0,32.0
ASN00084016,18640729,PRCP,0,32.0
ITE00100552,18640729,PRCP,0,32.0
ITE00100553,18640729,PRCP,130,266.0
ITE00105250,18640729,PRCP,0,32.0
ASN00090015,18640729,TMAX,144,291.2
UK000056225,18640729,TMAX,240,464.0
UK000056225,18640729,TMIN,116,240.8
UK000056225,18640729,PRCP,0,32.0
ASN00026026,18640729,PRCP,36,96.8
ASN00089049,18640729,PRCP,0,32.0
SZ000006717,18640729,TMAX,128,262.4
SZ000006717,18640729,TMIN,67,152.60000000000002
ITE00100550,18640730,TMAX,313,595.4
ITE00100550,18640730,TMIN,188,370.40000000000003
ITE00100550,18640730,PRCP,0,32.0
USC00064757,18640730,PRCP,0,32.0
SF000208660,18640730,PRCP,177,350.6
ASN00089000,18640730,PRCP,0,32.0
SWE00100003,18640730,PRCP,0,32.0
ASN00086071,18640730,TMAX,111,231.8
ASN00086071,18640730,TMIN,38,100.4
ASN00086071,18640730,PRCP,30,86.0
USP00CA0003,18640730,PRCP,0,32.0
USC00189674,18640730,PRCP,0,32.0
CA006158350,18640730,TMAX,272,521.6
CA006158350,18640730,TMIN,172,341.6
CA006158350,18640730,PRCP,0,32.0
CA006158350,18640730,SNOW,0,32.0
HRE00105189,18640730,PRCP,0,32.0
ASN00067054,18640730,PRCP,0,32.0
ASN00081003,18640730,PRCP,0,32.0
ASN00078037,18640730,PRCP,0,32.0
ASN00070037,18640730,PRCP,0,32.0
EIE00101859,18640730,TMAX,200,392.0
EIE00101859,18640730,TMIN,111,231.8
EIE00101859,18640730,PRCP,107,224.6
ASN00040214,18640730,PRCP,0,32.0
BE000006447,18640730,TMAX,246,474.8
BE000006447,18640730,TMIN,117,242.6
AGE00135039,18640730,TMAX,280,536.0
AGE00135039,18640730,TMIN,250,482.0
AGE00135039,18640730,PRCP,0,32.0
USC00047738,18640730,PRCP,0,32.0
NLM00006235,18640730,PRCP,0,32.0
ASN00026020,18640730,PRCP,15,59.0
GME00125218,18640730,TMAX,216,420.8
GME00125218,18640730,TMIN,169,336.2
GME00125218,18640730,PRCP,0,32.0
GME00125218,18640730,SNWD,0,32.0
NLE00100499,18640730,PRCP,0,32.0
EZE00100082,18640730,TMAX,242,467.6
EZE00100082,18640730,TMIN,177,350.6
EZE00100082,18640730,PRCP,0,32.0
ITE00100554,18640730,TMAX,321,609.8000000000001
ITE00100554,18640730,TMIN,218,424.40000000000003
ITE00100554,18640730,PRCP,0,32.0
USC00361920,18640730,PRCP,0,32.0
ASN00056002,18640730,PRCP,0,32.0
ASN00066062,18640730,TMAX,154,309.2
ASN00066062,18640730,TMIN,62,143.60000000000002
ASN00066062,18640730,PRCP,0,32.0
ASN00023000,18640730,PRCP,3,37.4
ASN00072001,18640730,PRCP,0,32.0
SW000010537,18640730,PRCP,0,32.0
